file,mode,noise,K,rho,cost,rmse,success,slack,sigma,solve_ms,sse,reach_time,reach_hit
run_adaptive_rho_K040_rho0.8_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed009.npz,adaptive_rho,0.005,40.0,0.8,0.08174682402219235,0.04610296139770574,0.0,0.02902159655806811,2.5663762700914994e-07,762.0085873345184,0.00823349003140559,600.0,0.0
run_adaptive_rho_K040_rho0.9_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.005,40.0,0.9,0.08387833778465537,0.04464733072098715,0.0,1.0364675538662174,2.6609920161647264e-07,843.9680273340977,0.024338461166989858,600.0,0.0
run_adaptive_rho_K040_rho0.9_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.005,40.0,0.9,0.07943697463342615,0.04140321193074049,0.0,0.05085804458623493,4.5389564460447965e-07,868.9765591686592,0.026283658339669676,600.0,0.0
run_adaptive_rho_K040_rho0.9_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.005,40.0,0.9,0.08219449632622741,0.04002161602962384,0.0,0.0718186755082959,2.3586709357729993e-07,949.3006199984424,0.02213085392549305,600.0,0.0
run_adaptive_rho_K040_rho0.9_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.005,40.0,0.9,0.09776255958876048,0.04765931739320117,0.0,0.0793054651732227,2.523152650881606e-07,876.4199426686779,0.0630862369108081,600.0,0.0
run_adaptive_rho_K040_rho0.9_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.005,40.0,0.9,0.06524221214235514,0.03665895498518126,0.0,0.15910469036623445,2.424084036863888e-07,904.6412961658401,0.02802045642074847,600.0,0.0
run_adaptive_rho_K040_rho0.9_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed005.npz,adaptive_rho,0.005,40.0,0.9,0.09717474047743048,0.04850162443892039,0.0,0.25754203587316526,2.2155242394191877e-07,755.419100332947,0.06361664389896206,600.0,0.0
run_adaptive_rho_K040_rho0.9_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed006.npz,adaptive_rho,0.005,40.0,0.9,0.09807510677868526,0.05104969211357475,1.0,0.028232956034744856,2.354914623372799e-07,914.1174948319289,0.023135242372074677,185.0,1.0
run_adaptive_rho_K040_rho0.9_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed007.npz,adaptive_rho,0.005,40.0,0.9,0.07976138166216842,0.03988503247152212,0.0,0.1262198114534364,4.378558494933408e-07,860.013813333353,0.015960951281162688,600.0,0.0
run_adaptive_rho_K040_rho0.9_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed008.npz,adaptive_rho,0.005,40.0,0.9,0.07785139913399951,0.04009957333813548,0.0,0.09621575884992606,5.163367364110634e-07,747.2307519991106,0.03029126449100557,600.0,0.0
run_adaptive_rho_K040_rho0.9_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed009.npz,adaptive_rho,0.005,40.0,0.9,0.07072804125726484,0.03802795791189829,0.0,0.18140922484330124,2.5663762700914994e-07,822.4599756671038,0.021968266939161107,600.0,0.0
run_adaptive_rho_K040_rho1_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.005,40.0,1.0,0.08999449305985799,0.04607105928708493,0.0,0.07266350463694493,2.6609920161647264e-07,857.2712271680939,0.02745610578221671,600.0,0.0
run_adaptive_rho_K040_rho1_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.005,40.0,1.0,0.08527232373061568,0.04410009126437381,0.0,0.87649357135825,4.5389564460447965e-07,786.4442844999334,0.014625765311976114,600.0,0.0
run_adaptive_rho_K040_rho1_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.005,40.0,1.0,0.07519963267102435,0.04107703167364867,0.0,0.04486207517844691,2.3586709357729993e-07,929.7072346659843,0.04604550958197234,600.0,0.0
run_adaptive_rho_K040_rho1_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.005,40.0,1.0,0.07373279631355185,0.03991482083788325,0.0,0.025734696916624646,2.523152650881606e-07,1022.3456163322165,0.008126783801874312,600.0,0.0
