K,sigma_mk_min_median,sigma_mk_min_p10,sigma_mk_min_p90,sigma_mk_min_min,sigma_mk_min_max,cost_median,cost_p10,cost_p90,cost_min,cost_max,solve_mean_median,solve_mean_p10,solve_mean_p90,solve_mean_min,solve_mean_max,K_opt_mean_median,K_opt_mean_p10,K_opt_mean_p90,K_opt_mean_min,K_opt_mean_max,rmse_median,rmse_p10,rmse_p90,rmse_min,rmse_max,ISE_median,ISE_p10,ISE_p90,ISE_min,ISE_max,IAE_median,IAE_p10,IAE_p90,IAE_min,IAE_max,slack_max_median,slack_max_p10,slack_max_p90,slack_max_min,slack_max_max,solver_opt_rate_median,solver_opt_rate_p10,solver_opt_rate_p90,solver_opt_rate_min,solver_opt_rate_max
345,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,115.99952483084053,113.36032115202397,118.63872850965708,112.70052023231983,119.29852942936122,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
350,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.06686992570758,113.35640208795667,118.77733776345849,112.67878512851894,119.45495472289622,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
355,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.03193920198828,113.65748766530305,120.40639073867351,112.81387478113174,121.25000362284482,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
360,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.67970214504749,113.70316178444773,119.65624250564724,112.95902669429779,120.40037759579718,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
365,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.11778868222609,114.59576653735712,119.63981082709506,113.96526100113988,120.2703163633123,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
370,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.77189866546541,114.27676927763969,119.26702805329114,113.65298693068326,119.89081040024757,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
375,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.63314365781844,114.3499528747052,118.91633444093168,113.77915517892689,119.48713213670999,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
380,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.67041908949614,114.69964934140444,118.64118883758783,114.20695690438151,119.13388127461076,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
385,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.82790451683104,114.43216815777123,119.22364087589085,113.83323406800628,119.8225749656558,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
390,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.13987860130146,114.59215710917488,119.68760009342805,113.95522673614323,120.32453046645969,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
395,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.03943266533315,114.70690192468464,119.37196340598166,114.12376923952252,119.95509609114379,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
400,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.96817022981122,115.05558108398691,118.88075937563553,114.57743379753083,119.35890666209161,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
405,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.4225521972403,115.70047918614,119.14462520834059,115.26996093336493,119.57514346111566,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
410,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.73637004336342,114.53495683846995,118.93778324825689,113.98460353724658,119.48813654948026,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
415,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.68738747248426,114.57370343850926,118.80107150645927,114.0452824300155,119.32949251495302,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
420,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.7466743150726,114.67118169832975,118.82216693181545,114.15230854414403,119.34104008600116,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
425,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.62964221322909,114.45721785770729,118.80206656875089,113.91411176882684,119.34517265763134,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
430,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.34752963064238,114.55340959643945,120.14164966484532,113.85487958788872,120.84017967339605,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
435,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.20295765204355,114.28488474106416,120.12103056302294,113.55536651331931,120.85054879076779,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
440,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.25818412844092,114.38545825053006,120.13091000635177,113.66727678105235,120.84909147582948,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
445,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.96758762700483,114.41336633032188,119.52180892368779,113.77481100615114,120.16036424785852,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
450,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.69812268810347,114.36353613669053,119.03270923951641,113.77988949883729,119.61635587736964,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
455,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.72101102536544,114.43223902536556,119.00978302536532,113.86004602536559,119.5819760253653,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
460,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.72171444399282,114.25922829052433,119.18420059746131,113.64360675215721,119.79982213582844,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
465,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.95181389106438,114.59412751859054,119.30950026353821,114.00470592547208,119.89892185665667,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
470,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.74279061844572,114.22774882940575,119.2578324074857,113.59898838214576,119.88659285474569,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
475,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.55142853967845,114.21275212801993,118.89010495133698,113.6280830251053,119.47477405425161,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
480,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.45259697688743,114.21834163879976,118.68685231497511,113.65977780427784,119.24541614949703,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
485,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.80153702851385,114.56111818831414,119.04195586871356,114.00101347826421,119.60206057876348,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
490,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.91638235235587,114.79968242021278,119.03308228449896,114.270507437177,119.56225726753473,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
495,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.51195066608489,115.74237412028015,119.28152721188962,115.29997998382896,119.72392134834081,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
500,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.30508401524276,115.07652126904577,119.53364676143974,114.51938058249652,120.09078744798899,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
505,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.95335790049285,115.10493771638721,118.80177808459848,114.6428326703608,119.26388313062489,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
510,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.36062679439783,115.375881947577,119.34537164121866,114.87969573587179,119.84155785292387,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
515,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.93189902463928,114.87868937896565,118.98510867031291,114.36538696754724,119.49841108173132,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
520,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.74044508719817,114.58409121679142,118.89679895760491,114.04500274918973,119.4358874252066,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
